Frequency (Hz)	Level (dB)
2002.929688	-45.279491
2003.906250	-45.345432
2004.882812	-45.977451
2005.859375	-45.993450
2006.835938	-47.535908
2007.812500	-47.871105
2008.789062	-48.038349
2009.765625	-48.196068
2010.742188	-47.923290
2011.718750	-48.459965
2012.695312	-49.085327
2013.671875	-49.419491
2014.648438	-49.325619
2015.625000	-49.576954
2016.601562	-50.217819
2017.578125	-50.807518
2018.554688	-51.109432
2019.531250	-51.123638
2020.507812	-51.190327
2021.484375	-51.223831
2022.460938	-51.244049
2023.437500	-52.081123
2024.414062	-51.831902
2025.390625	-51.669842
2026.367188	-52.238468
2027.343750	-53.070587
2028.320312	-53.627327
2029.296875	-52.507771
2030.273438	-52.810371
2031.250000	-53.422718
2032.226562	-53.828320
2033.203125	-53.486988
2034.179688	-54.190556
2035.156250	-53.716656
2036.132812	-53.575584
2037.109375	-53.734447
2038.085938	-55.037136
2039.062500	-55.524635
2040.039062	-54.546944
2041.015625	-54.384808
2041.992188	-54.597099
2042.968750	-54.311359
2043.945312	-54.462158
2044.921875	-54.387337
2045.898438	-54.930431
2046.875000	-54.640770
2047.851562	-55.091755
2048.828125	-55.258423
2049.804688	-56.672832
2050.781250	-55.520458
2051.757812	-54.947147
2052.734375	-55.039978
2053.710938	-56.209991
2054.687500	-55.615803
2055.664062	-55.620434
2056.640625	-55.682873
2057.617188	-55.645241
2058.593750	-56.243313
2059.570312	-56.336990
2060.546875	-55.121201
2061.523438	-54.679501
2062.500000	-56.073303
2063.476562	-56.806702
2064.453125	-56.347343
2065.429688	-56.088936
2066.406250	-56.509190
2067.382812	-56.260632
2068.359375	-56.281445
2069.335938	-55.552250
2070.312500	-55.496193
2071.289062	-55.352749
2072.265625	-56.069122
2073.242188	-56.565510
2074.218750	-56.351868
2075.195312	-55.927464
2076.171875	-55.201588
2077.148438	-54.857964
2078.125000	-55.424671
2079.101562	-55.815872
2080.078125	-55.645832
2081.054688	-55.972054
2082.031250	-55.714870
2083.007812	-55.615524
2083.984375	-55.940220
2084.960938	-57.315269
2085.937500	-56.362263
2086.914062	-55.584415
2087.890625	-55.717297
2088.867188	-55.292274
2089.843750	-55.052204
2090.820312	-55.506714
2091.796875	-55.270958
2092.773438	-54.772930
2093.750000	-54.884876
2094.726562	-55.526478
2095.703125	-54.690323
2096.679688	-54.721474
2097.656250	-54.411011
2098.632812	-53.964043
2099.609375	-54.734379
2100.585938	-54.558849
2101.562500	-54.265930
2102.539062	-54.149101
2103.515625	-54.021511
2104.492188	-54.222271
2105.468750	-53.743076
2106.445312	-54.416084
2107.421875	-53.429806
2108.398438	-53.942917
2109.375000	-53.299698
2110.351562	-52.815399
2111.328125	-53.271103
2112.304688	-53.293079
2113.281250	-52.665886
2114.257812	-52.646996
2115.234375	-52.202370
2116.210938	-52.526585
2117.187500	-52.917355
2118.164062	-52.258057
2119.140625	-52.362000
2120.117188	-52.761635
2121.093750	-52.638847
2122.070312	-51.378613
2123.046875	-50.976048
2124.023438	-50.505646
2125.000000	-50.428505
2125.976562	-50.321762
2126.953125	-49.644783
2127.929688	-48.709850
2128.906250	-48.965633
2129.882812	-49.633038
2130.859375	-49.507961
2131.835938	-48.626167
2132.812500	-48.794685
2133.789062	-49.758442
2134.765625	-48.657875
2135.742188	-47.634190
2136.718750	-47.572891
2137.695312	-47.154667
2138.671875	-46.072544
2139.648438	-46.174248
2140.625000	-46.622139
2141.601562	-46.357830
2142.578125	-45.301235
2143.554688	-45.659122
2144.531250	-44.926746
2145.507812	-43.488815
2146.484375	-43.266407
2147.460938	-43.652874
2148.437500	-43.147251
2149.414062	-42.463963
2150.390625	-42.155849
2151.367188	-41.801044
2152.343750	-41.080208
2153.320312	-40.624088
2154.296875	-40.022152
2155.273438	-38.997002
2156.250000	-39.816486
2157.226562	-38.966061
2158.203125	-39.195908
2159.179688	-40.035667
2160.156250	-40.510456
2161.132812	-39.905754
2162.109375	-39.706085
2163.085938	-40.105164
2164.062500	-40.728397
2165.039062	-41.869446
2166.015625	-42.657814
2166.992188	-41.747917
2167.968750	-42.071972
2168.945312	-43.822861
2169.921875	-43.193291
2170.898438	-43.025707
2171.875000	-43.795567
2172.851562	-45.211384
2173.828125	-45.323505
2174.804688	-45.752872
2175.781250	-46.229832
2176.757812	-46.973877
2177.734375	-46.929150
2178.710938	-46.725906
2179.687500	-46.833218
2180.664062	-47.743774
2181.640625	-48.132126
2182.617188	-48.093063
2183.593750	-48.997456
2184.570312	-48.061687
2185.546875	-48.282803
2186.523438	-49.369095
2187.500000	-49.375870
2188.476562	-49.252220
2189.453125	-49.955002
2190.429688	-49.601803
2191.406250	-49.914410
2192.382812	-49.973194
2193.359375	-49.449528
2194.335938	-50.857544
2195.312500	-50.940002
2196.289062	-50.610226
2197.265625	-50.571201
2198.242188	-49.851753
2199.218750	-50.877144
2200.195312	-51.897129
2201.171875	-51.313400
2202.148438	-50.610798
2203.125000	-51.738323
2204.101562	-51.133041
2205.078125	-50.778564
2206.054688	-51.496002
2207.031250	-52.681141
2208.007812	-52.696224
2208.984375	-52.196548
2209.960938	-52.554085
2210.937500	-52.433601
2211.914062	-52.471104
2212.890625	-53.391190
2213.867188	-52.780697
2214.843750	-53.102585
2215.820312	-52.504482
2216.796875	-52.675320
2217.773438	-52.590416
2218.750000	-52.026867
2219.726562	-52.195087
2220.703125	-52.836433
2221.679688	-53.226238
2222.656250	-52.151512
2223.632812	-52.442596
2224.609375	-53.002270
2225.585938	-52.746784
2226.562500	-52.158054
2227.539062	-52.212902
2228.515625	-52.183922
2229.492188	-52.220287
2230.468750	-52.731586
2231.445312	-52.857014
2232.421875	-52.887970
2233.398438	-53.202900
2234.375000	-54.424809
2235.351562	-54.195480
2236.328125	-54.199352
2237.304688	-53.503220
2238.281250	-53.303028
2239.257812	-53.811028
2240.234375	-53.387386
2241.210938	-53.090061
2242.187500	-53.470772
2243.164062	-53.763981
2244.140625	-53.592068
2245.117188	-52.752331
2246.093750	-52.829720
2247.070312	-52.963047
2248.046875	-52.979939
2249.023438	-53.007359
2250.000000	-52.980129
2250.976562	-52.859417
2251.953125	-52.739815
2252.929688	-52.902447
2253.906250	-52.758461
2254.882812	-53.301750
2255.859375	-52.527035
2256.835938	-52.635693
2257.812500	-52.589664
2258.789062	-52.347343
2259.765625	-52.613373
2260.742188	-51.988338
2261.718750	-52.000462
2262.695312	-52.438538
2263.671875	-52.054764
2264.648438	-52.414101
2265.625000	-51.728916
2266.601562	-51.444149
2267.578125	-51.767204
2268.554688	-51.173058
2269.531250	-51.187572
2270.507812	-51.747967
2271.484375	-50.496933
2272.460938	-49.596218
2273.437500	-50.046268
2274.414062	-50.909351
2275.390625	-50.966522
2276.367188	-50.021694
2277.343750	-50.073929
2278.320312	-50.829990
2279.296875	-50.699493
2280.273438	-50.412651
2281.250000	-51.015991
2282.226562	-49.736332
2283.203125	-48.672871
2284.179688	-49.382305
2285.156250	-48.636372
2286.132812	-48.060497
2287.109375	-48.617737
2288.085938	-48.992638
2289.062500	-48.747242
2290.039062	-47.784733
2291.015625	-46.694851
2291.992188	-47.130936
2292.968750	-47.080719
2293.945312	-47.179306
2294.921875	-47.332047
2295.898438	-46.493099
2296.875000	-45.808311
2297.851562	-45.198658
2298.828125	-45.099609
2299.804688	-45.035053
2300.781250	-45.037960
2301.757812	-44.968304
2302.734375	-44.022953
2303.710938	-44.195950
2304.687500	-44.109241
2305.664062	-43.682442
2306.640625	-43.534721
2307.617188	-43.373993
2308.593750	-42.358978
2309.570312	-42.376656
2310.546875	-42.036598
2311.523438	-42.087776
2312.500000	-42.107899
2313.476562	-41.362667
2314.453125	-40.100891
2315.429688	-39.246937
2316.406250	-39.735992
2317.382812	-40.167786
2318.359375	-40.142365
2319.335938	-38.945435
2320.312500	-38.296349
2321.289062	-37.192982
2322.265625	-38.093964
2323.242188	-38.077682
2324.218750	-37.440475
2325.195312	-37.568268
2326.171875	-38.374573
2327.148438	-39.206097
2328.125000	-38.909756
2329.101562	-39.208290
2330.078125	-38.785549
2331.054688	-38.956211
2332.031250	-40.055050
2333.007812	-40.619476
2333.984375	-40.782223
2334.960938	-41.151451
2335.937500	-41.646217
2336.914062	-42.318562
2337.890625	-42.582401
2338.867188	-42.369030
2339.843750	-42.811668
2340.820312	-43.250340
2341.796875	-43.466419
2342.773438	-43.523949
2343.750000	-44.503689
2344.726562	-44.895283
2345.703125	-44.960186
2346.679688	-44.530582
2347.656250	-45.710663
2348.632812	-47.106853
2349.609375	-46.542843
2350.585938	-46.910992
2351.562500	-46.769005
2352.539062	-46.762352
2353.515625	-46.992245
2354.492188	-46.984840
2355.468750	-47.786636
2356.445312	-47.183769
2357.421875	-46.664200
2358.398438	-47.381042
2359.375000	-47.682499
2360.351562	-48.747448
2361.328125	-49.440880
2362.304688	-49.174107
2363.281250	-49.370934
2364.257812	-48.816761
2365.234375	-47.895565
2366.210938	-47.628830
2367.187500	-48.869652
2368.164062	-49.592205
2369.140625	-49.302269
2370.117188	-48.483219
2371.093750	-48.627945
2372.070312	-49.373531
2373.046875	-49.331730
2374.023438	-50.123734
2375.000000	-49.940411
2375.976562	-50.839954
2376.953125	-50.645248
2377.929688	-49.793980
2378.906250	-49.743679
2379.882812	-50.592438
2380.859375	-50.633282
2381.835938	-51.272564
2382.812500	-50.586933
2383.789062	-50.395809
2384.765625	-50.512230
2385.742188	-50.360912
2386.718750	-50.406178
2387.695312	-50.604557
2388.671875	-50.866634
2389.648438	-50.572117
2390.625000	-51.421982
2391.601562	-51.235699
2392.578125	-50.829277
2393.554688	-50.710270
2394.531250	-50.804581
2395.507812	-50.610630
2396.484375	-50.787193
2397.460938	-50.410748
2398.437500	-49.963478
2399.414062	-49.950211
2400.390625	-50.681583
2401.367188	-50.409302
2402.343750	-50.830185
2403.320312	-50.367874
2404.296875	-50.025711
2405.273438	-50.521709
2406.250000	-49.885719
2407.226562	-51.015690
2408.203125	-51.139317
2409.179688	-50.961662
2410.156250	-50.730881
2411.132812	-50.642582
2412.109375	-50.723152
2413.085938	-50.470943
2414.062500	-49.437771
2415.039062	-49.677834
2416.015625	-49.678329
2416.992188	-50.544773
2417.968750	-49.842487
2418.945312	-49.497192
2419.921875	-49.380577
2420.898438	-49.679211
2421.875000	-50.448463
2422.851562	-50.125412
2423.828125	-49.856834
2424.804688	-49.784225
2425.781250	-50.177616
2426.757812	-50.582512
2427.734375	-49.405209
2428.710938	-49.538624
2429.687500	-48.944706
2430.664062	-48.780323
2431.640625	-48.860600
2432.617188	-48.438950
2433.593750	-48.755451
2434.570312	-48.842781
2435.546875	-49.014961
2436.523438	-49.012123
2437.500000	-49.422565
2438.476562	-48.786083
2439.453125	-47.686550
2440.429688	-48.132881
2441.406250	-48.735828
2442.382812	-47.958862
2443.359375	-47.743881
2444.335938	-48.145588
2445.312500	-48.672421
2446.289062	-47.947102
2447.265625	-47.153275
2448.242188	-46.635368
2449.218750	-46.289841
2450.195312	-46.739182
2451.171875	-46.586540
2452.148438	-46.059433
2453.125000	-46.110416
2454.101562	-45.896782
2455.078125	-45.676003
2456.054688	-45.757557
2457.031250	-44.729740
2458.007812	-44.632515
2458.984375	-44.860325
2459.960938	-45.271896
2460.937500	-44.525677
2461.914062	-43.973988
2462.890625	-43.694534
2463.867188	-43.564072
2464.843750	-43.227936
2465.820312	-43.312138
2466.796875	-43.436497
2467.773438	-43.545921
2468.750000	-42.623146
2469.726562	-42.521675
2470.703125	-42.155941
2471.679688	-41.209167
2472.656250	-40.778721
2473.632812	-41.489223
2474.609375	-41.162148
2475.585938	-39.383602
2476.562500	-39.803234
2477.539062	-39.935837
2478.515625	-39.061523
2479.492188	-38.819160
2480.468750	-38.397655
2481.445312	-38.785889
2482.421875	-38.048981
2483.398438	-37.899765
2484.375000	-38.095875
2485.351562	-38.407246
2486.328125	-38.212734
2487.304688	-38.379425
2488.281250	-37.553177
2489.257812	-37.076366
2490.234375	-37.183395
2491.210938	-36.458828
2492.187500	-36.694881
2493.164062	-37.266678
2494.140625	-37.685196
2495.117188	-37.019943
2496.093750	-37.292286
2497.070312	-37.534843
2498.046875	-39.216366
2499.023438	-39.477722
2500.000000	-39.375908
2500.976562	-39.134926
2501.953125	-39.672718
2502.929688	-39.536922
2503.906250	-39.962448
2504.882812	-40.312057
2505.859375	-40.542538
2506.835938	-41.572659
2507.812500	-41.507698
2508.789062	-42.005157
2509.765625	-42.180515
2510.742188	-42.515755
2511.718750	-42.072994
2512.695312	-42.944302
2513.671875	-43.364788
2514.648438	-43.617226
2515.625000	-43.234383
2516.601562	-43.291409
2517.578125	-44.028259
2518.554688	-43.990868
2519.531250	-44.178905
2520.507812	-44.779705
2521.484375	-45.757065
2522.460938	-45.576805
2523.437500	-46.032684
2524.414062	-45.571346
2525.390625	-45.062325
2526.367188	-45.361259
2527.343750	-46.087250
2528.320312	-45.670151
2529.296875	-46.625778
2530.273438	-46.343948
2531.250000	-47.106014
2532.226562	-47.128410
2533.203125	-46.688190
2534.179688	-46.560116
2535.156250	-46.600525
2536.132812	-47.686764
2537.109375	-47.670231
2538.085938	-46.695591
2539.062500	-46.832340
2540.039062	-47.304729
2541.015625	-47.024387
2541.992188	-47.474823
2542.968750	-48.038570
2543.945312	-47.548512
2544.921875	-47.638374
2545.898438	-48.490879
2546.875000	-48.265373
2547.851562	-48.442039
2548.828125	-48.225883
2549.804688	-48.450687
2550.781250	-48.298565
2551.757812	-47.812447
2552.734375	-48.555130
2553.710938	-49.056370
2554.687500	-47.994324
2555.664062	-47.427528
2556.640625	-47.328560
2557.617188	-47.778320
2558.593750	-48.157387
2559.570312	-49.397373
2560.546875	-48.347359
2561.523438	-48.776134
2562.500000	-48.805592
2563.476562	-47.750423
2564.453125	-47.576447
2565.429688	-48.132397
2566.406250	-47.699944
2567.382812	-48.475693
2568.359375	-48.102886
2569.335938	-48.633694
2570.312500	-48.631718
2571.289062	-48.800991
2572.265625	-47.940407
2573.242188	-47.946854
2574.218750	-48.940311
2575.195312	-48.497875
2576.171875	-48.351929
2577.148438	-48.363682
2578.125000	-48.086521
2579.101562	-48.676510
2580.078125	-48.328686
2581.054688	-47.714821
2582.031250	-48.540012
2583.007812	-48.362049
2583.984375	-48.215141
2584.960938	-48.247242
2585.937500	-48.340942
2586.914062	-48.996765
2587.890625	-48.282448
2588.867188	-47.008766
2589.843750	-47.426331
2590.820312	-48.382698
2591.796875	-47.542355
2592.773438	-47.668953
2593.750000	-47.498947
2594.726562	-48.004559
2595.703125	-47.518188
2596.679688	-47.126266
2597.656250	-46.820206
2598.632812	-46.604378
2599.609375	-46.362419
2600.585938	-47.434780
2601.562500	-47.536289
2602.539062	-46.950672
2603.515625	-46.301575
2604.492188	-46.415154
2605.468750	-47.418259
2606.445312	-45.944878
2607.421875	-45.873711
2608.398438	-46.295063
2609.375000	-46.256821
2610.351562	-45.951935
2611.328125	-45.882191
2612.304688	-46.796402
2613.281250	-45.888069
2614.257812	-45.296165
2615.234375	-44.858379
2616.210938	-44.590862
2617.187500	-44.050720
2618.164062	-45.115040
2619.140625	-45.060871
2620.117188	-43.837669
2621.093750	-43.822937
2622.070312	-43.477837
2623.046875	-44.272747
2624.023438	-43.975914
2625.000000	-43.355431
2625.976562	-43.400124
2626.953125	-43.399761
2627.929688	-42.797104
2628.906250	-41.656883
2629.882812	-41.411171
2630.859375	-41.366615
2631.835938	-40.782841
2632.812500	-40.804409
2633.789062	-40.910439
2634.765625	-40.524887
2635.742188	-39.999336
2636.718750	-40.289406
2637.695312	-40.456707
2638.671875	-41.232517
2639.648438	-40.148636
2640.625000	-41.494099
2641.601562	-40.520500
2642.578125	-38.979019
2643.554688	-38.075722
2644.531250	-37.758232
2645.507812	-37.411533
2646.484375	-37.483456
2647.460938	-37.572861
2648.437500	-37.364986
2649.414062	-37.219372
2650.390625	-37.945793
2651.367188	-37.364330
2652.343750	-35.769493
2653.320312	-36.160271
2654.296875	-36.912094
2655.273438	-37.024513
2656.250000	-37.020599
2657.226562	-36.834320
2658.203125	-37.196934
2659.179688	-37.071892
2660.156250	-37.224609
2661.132812	-38.301403
2662.109375	-37.743614
2663.085938	-37.003033
2664.062500	-37.695271
2665.039062	-38.272682
2666.015625	-37.399075
2666.992188	-37.560654
2667.968750	-37.813862
2668.945312	-39.371334
2669.921875	-39.467087
2670.898438	-39.758110
2671.875000	-38.961823
2672.851562	-38.933498
2673.828125	-39.636795
2674.804688	-40.311573
2675.781250	-40.117779
2676.757812	-41.023167
2677.734375	-41.168980
2678.710938	-41.161167
2679.687500	-41.000187
2680.664062	-41.617836
2681.640625	-42.172501
2682.617188	-42.083366
2683.593750	-42.589802
2684.570312	-42.538563
2685.546875	-42.641224
2686.523438	-43.381824
2687.500000	-44.594761
2688.476562	-44.148525
2689.453125	-44.129639
2690.429688	-43.744713
2691.406250	-43.959064
2692.382812	-43.671688
2693.359375	-43.977139
2694.335938	-44.617329
2695.312500	-44.848354
2696.289062	-43.987167
2697.265625	-44.618702
2698.242188	-44.495777
2699.218750	-44.350994
2700.195312	-44.719543
2701.171875	-45.172073
2702.148438	-46.139812
2703.125000	-46.219742
2704.101562	-46.596905
2705.078125	-46.408775
2706.054688	-46.126080
2707.031250	-46.170582
2708.007812	-45.202858
2708.984375	-45.852219
2709.960938	-46.533997
2710.937500	-45.959393
2711.914062	-46.930748
2712.890625	-46.865978
2713.867188	-46.738060
2714.843750	-47.188667
2715.820312	-46.732204
2716.796875	-46.112278
2717.773438	-46.110615
2718.750000	-46.344753
2719.726562	-47.045311
2720.703125	-46.996170
2721.679688	-45.975624
2722.656250	-46.351887
2723.632812	-46.970093
2724.609375	-46.434036
2725.585938	-47.236717
2726.562500	-47.490402
2727.539062	-46.569515
2728.515625	-46.628456
2729.492188	-47.502941
2730.468750	-47.382267
2731.445312	-47.888992
2732.421875	-47.825611
2733.398438	-47.432232
2734.375000	-47.713696
2735.351562	-48.033588
2736.328125	-48.170578
2737.304688	-46.827206
2738.281250	-47.366116
2739.257812	-48.499039
2740.234375	-48.449356
2741.210938	-48.276566
2742.187500	-48.033096
2743.164062	-46.620205
2744.140625	-46.323383
2745.117188	-46.574757
2746.093750	-46.603455
2747.070312	-46.958977
2748.046875	-47.483616
2749.023438	-47.042675
2750.000000	-46.678028
2750.976562	-47.483601
2751.953125	-47.491390
2752.929688	-47.192204
2753.906250	-47.289703
2754.882812	-47.215057
2755.859375	-47.958855
2756.835938	-46.899487
2757.812500	-46.944351
2758.789062	-47.110172
2759.765625	-46.482590
2760.742188	-46.580032
2761.718750	-46.144951
2762.695312	-46.041557
2763.671875	-46.493748
2764.648438	-45.976116
2765.625000	-45.731739
2766.601562	-45.870472
2767.578125	-46.029911
2768.554688	-46.183849
2769.531250	-45.523552
2770.507812	-45.454666
2771.484375	-46.350441
2772.460938	-45.571140
2773.437500	-44.612114
2774.414062	-44.773098
2775.390625	-45.231533
2776.367188	-45.562298
2777.343750	-44.248463
2778.320312	-45.320011
2779.296875	-45.376930
2780.273438	-44.264381
2781.250000	-44.533993
2782.226562	-44.682755
2783.203125	-45.016808
2784.179688	-45.037563
2785.156250	-44.634171
2786.132812	-43.884930
2787.109375	-43.217846
2788.085938	-43.731213
2789.062500	-43.263401
2790.039062	-42.844006
2791.015625	-42.425735
2791.992188	-42.615517
2792.968750	-43.037991
2793.945312	-42.457859
2794.921875	-42.494949
2795.898438	-42.165508
2796.875000	-41.910999
2797.851562	-41.199291
2798.828125	-41.389481
2799.804688	-41.995930
2800.781250	-41.106377
2801.757812	-40.539764
2802.734375	-41.158276
2803.710938	-40.342125
2804.687500	-39.758415
2805.664062	-39.505123
2806.640625	-39.716339
2807.617188	-39.576385
2808.593750	-40.069664
2809.570312	-39.593746
2810.546875	-38.642452
2811.523438	-38.751740
2812.500000	-38.488121
2813.476562	-37.900112
2814.453125	-37.377949
2815.429688	-36.844791
2816.406250	-36.696568
2817.382812	-37.085339
2818.359375	-36.634109
2819.335938	-36.743172
2820.312500	-37.356052
2821.289062	-37.981186
2822.265625	-37.076401
2823.242188	-35.890350
2824.218750	-36.457958
2825.195312	-35.885235
2826.171875	-35.341068
2827.148438	-35.782982
2828.125000	-36.802017
2829.101562	-38.117184
2830.078125	-38.098091
2831.054688	-37.464630
2832.031250	-37.198570
2833.007812	-37.848003
2833.984375	-38.755383
2834.960938	-38.649708
2835.937500	-38.908081
2836.914062	-39.795254
2837.890625	-39.697502
2838.867188	-39.345577
2839.843750	-39.419647
2840.820312	-39.725719
2841.796875	-40.108696
2842.773438	-39.742085
2843.750000	-39.506660
2844.726562	-40.168728
2845.703125	-40.510548
2846.679688	-41.393036
2847.656250	-40.674545
2848.632812	-40.381485
2849.609375	-41.003708
2850.585938	-40.988167
2851.562500	-42.067036
2852.539062	-42.832497
2853.515625	-43.214954
2854.492188	-43.823997
2855.468750	-43.009155
2856.445312	-42.163200
2857.421875	-43.334457
2858.398438	-44.105198
2859.375000	-43.909775
2860.351562	-43.869881
2861.328125	-44.933056
2862.304688	-44.456276
2863.281250	-44.054604
2864.257812	-43.350136
2865.234375	-43.824287
2866.210938	-45.181969
2867.187500	-44.343594
2868.164062	-43.450699
2869.140625	-44.636078
2870.117188	-45.268299
2871.093750	-44.834286
2872.070312	-44.860516
2873.046875	-45.374565
2874.023438	-45.844372
2875.000000	-45.542660
2875.976562	-46.074142
2876.953125	-44.896961
2877.929688	-45.319450
2878.906250	-45.716675
2879.882812	-46.482101
2880.859375	-46.625175
2881.835938	-45.506809
2882.812500	-45.300568
2883.789062	-45.227077
2884.765625	-46.504059
2885.742188	-47.329937
2886.718750	-46.254036
2887.695312	-46.121841
2888.671875	-46.920776
2889.648438	-46.388741
2890.625000	-46.854496
2891.601562	-46.816593
2892.578125	-45.769215
2893.554688	-46.256783
2894.531250	-46.533504
2895.507812	-47.315815
2896.484375	-47.252472
2897.460938	-46.866020
2898.437500	-46.966518
2899.414062	-46.851456
2900.390625	-47.012341
2901.367188	-46.878475
2902.343750	-47.238457
2903.320312	-46.522697
2904.296875	-46.098248
2905.273438	-46.435528
2906.250000	-46.031006
2907.226562	-45.879337
2908.203125	-46.478508
2909.179688	-47.189610
2910.156250	-46.974224
2911.132812	-46.895111
2912.109375	-47.191830
2913.085938	-46.341652
2914.062500	-46.600571
2915.039062	-46.959766
2916.015625	-47.207645
2916.992188	-46.828716
2917.968750	-46.664719
2918.945312	-47.351200
2919.921875	-46.929142
2920.898438	-46.961548
2921.875000	-46.964516
2922.851562	-47.432709
2923.828125	-47.873127
2924.804688	-46.937393
2925.781250	-46.481972
2926.757812	-46.139641
2927.734375	-47.106987
2928.710938	-46.619846
2929.687500	-46.611393
2930.664062	-46.538948
2931.640625	-46.863956
2932.617188	-47.615532
2933.593750	-47.370903
2934.570312	-46.334553
2935.546875	-46.306885
2936.523438	-46.158573
2937.500000	-46.642212
2938.476562	-46.643600
2939.453125	-45.359013
2940.429688	-45.264645
2941.406250	-45.393387
2942.382812	-46.079758
2943.359375	-44.900204
2944.335938	-45.321598
2945.312500	-45.036240
2946.289062	-45.223999
2947.265625	-44.776917
2948.242188	-44.872990
2949.218750	-44.759739
2950.195312	-43.843761
2951.171875	-44.193726
2952.148438	-44.256870
2953.125000	-43.298161
2954.101562	-43.190720
2955.078125	-44.197811
2956.054688	-44.394451
2957.031250	-44.438728
2958.007812	-44.318020
2958.984375	-43.809158
2959.960938	-43.140923
2960.937500	-42.754375
2961.914062	-42.635849
2962.890625	-42.363667
2963.867188	-41.893684
2964.843750	-42.052593
2965.820312	-42.132858
2966.796875	-41.883343
2967.773438	-41.708061
2968.750000	-41.787403
2969.726562	-41.917404
2970.703125	-41.710560
2971.679688	-41.408890
2972.656250	-40.872372
2973.632812	-40.245983
2974.609375	-40.282887
2975.585938	-39.626041
2976.562500	-39.200253
2977.539062	-40.055183
2978.515625	-39.636681
2979.492188	-38.457508
2980.468750	-38.252998
2981.445312	-38.156391
2982.421875	-38.086548
2983.398438	-37.628029
2984.375000	-36.752388
2985.351562	-37.486229
2986.328125	-37.508869
2987.304688	-37.424164
2988.281250	-37.032017
2989.257812	-36.590271
2990.234375	-37.021797
2991.210938	-36.582970
2992.187500	-37.143982
2993.164062	-37.708771
2994.140625	-37.551090
2995.117188	-37.001827
2996.093750	-37.494362
2997.070312	-37.543571
2998.046875	-37.479240
2999.023438	-37.775276
3000.000000	-37.646713
3000.976562	-37.855309
3001.953125	-37.959396
3002.929688	-38.750847
3003.906250	-38.850887
3004.882812	-39.423515
3005.859375	-39.531204
3006.835938	-39.364990
3007.812500	-39.056225
3008.789062	-39.448696
3009.765625	-39.921928
3010.742188	-40.049629
3011.718750	-40.647530
3012.695312	-40.647110
3013.671875	-41.117023
3014.648438	-41.308552
3015.625000	-41.623062
3016.601562	-42.765347
3017.578125	-42.514740
3018.554688	-42.084492
3019.531250	-42.224174
3020.507812	-42.412472
3021.484375	-43.304619
3022.460938	-43.403248
3023.437500	-43.072350
3024.414062	-43.146030
3025.390625	-43.642704
3026.367188	-43.784012
3027.343750	-43.221264
3028.320312	-44.043438
3029.296875	-44.671833
3030.273438	-44.860241
3031.250000	-45.111507
3032.226562	-44.956173
3033.203125	-44.938904
3034.179688	-45.470993
3035.156250	-45.079620
3036.132812	-45.567139
3037.109375	-46.036076
3038.085938	-45.851883
3039.062500	-46.503304
3040.039062	-45.864510
3041.015625	-46.298267
3041.992188	-45.094421
3042.968750	-45.497700
3043.945312	-45.835442
3044.921875	-46.608685
3045.898438	-46.825039
3046.875000	-46.359852
3047.851562	-46.622673
3048.828125	-46.933548
3049.804688	-47.188759
3050.781250	-46.927437
3051.757812	-47.809055
3052.734375	-47.574257
3053.710938	-47.074753
3054.687500	-46.461292
3055.664062	-47.088020
3056.640625	-46.901680
3057.617188	-46.535969
3058.593750	-47.044285
3059.570312	-46.537914
3060.546875	-46.755859
3061.523438	-46.882446
3062.500000	-46.957020
3063.476562	-47.005875
3064.453125	-46.999699
3065.429688	-47.538277
3066.406250	-47.712502
3067.382812	-47.573006
3068.359375	-48.086048
3069.335938	-48.514843
3070.312500	-47.826603
3071.289062	-47.167793
3072.265625	-47.639908
3073.242188	-47.129330
3074.218750	-47.336796
3075.195312	-48.194859
3076.171875	-47.672855
3077.148438	-47.371120
3078.125000	-47.826283
3079.101562	-48.086227
3080.078125	-47.271790
3081.054688	-47.378353
3082.031250	-47.331757
3083.007812	-47.295921
3083.984375	-47.604111
3084.960938	-47.361683
3085.937500	-47.693977
3086.914062	-48.221592
3087.890625	-47.954418
3088.867188	-47.642666
3089.843750	-48.481262
3090.820312	-47.269783
3091.796875	-47.280113
3092.773438	-47.398495
3093.750000	-47.561333
3094.726562	-47.232693
3095.703125	-47.295116
3096.679688	-47.332806
3097.656250	-47.597343
3098.632812	-46.323650
3099.609375	-46.584660
3100.585938	-46.388371
3101.562500	-46.602169
3102.539062	-46.206165
3103.515625	-45.526848
3104.492188	-46.179844
3105.468750	-46.158440
3106.445312	-46.028683
3107.421875	-45.603909
3108.398438	-45.621040
3109.375000	-45.749279
3110.351562	-45.272629
3111.328125	-45.081234
3112.304688	-46.231449
3113.281250	-46.077919
3114.257812	-45.339790
3115.234375	-44.287643
3116.210938	-44.435204
3117.187500	-45.751728
3118.164062	-44.622501
3119.140625	-44.441502
3120.117188	-45.758823
3121.093750	-45.148922
3122.070312	-44.959347
3123.046875	-44.986195
3124.023438	-44.835342
3125.000000	-44.479576
3125.976562	-43.899578
3126.953125	-43.755077
3127.929688	-43.364975
3128.906250	-43.292850
3129.882812	-41.584473
3130.859375	-41.406189
3131.835938	-42.393501
3132.812500	-42.204914
3133.789062	-41.545090
3134.765625	-41.169048
3135.742188	-41.420525
3136.718750	-41.576206
3137.695312	-40.999393
3138.671875	-40.722305
3139.648438	-40.382393
